event_id,discipline,division_label,division_gender,division_class,division_age_band,event_name,place,rider_name,nationality,score_or_time,notes,sources,confidence,citation_status
mt-baker-legendary-banked-slalom--2014,banked-slalom,Juniors,unspecified,junior,,Sunday Finals,3,Keala Cole,,1:56.70,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151108154529/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/juniors""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Younger Amateurs,unspecified,junior,,Sunday Finals,3,Odin Barnett,,2:01.50,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151109154927/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/younger-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Grand Masters,unspecified,masters,,Sunday Finals,1,Jay Moore,,2:01.01,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304100117/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/grand-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Masters,unspecified,masters,,Sunday Finals,1,Scott Reynolds,,1:51.67,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304100125/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Mid Masters,unspecified,masters,,Sunday Finals,1,Tim Gallagher,,1:58.35,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151109154903/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/mid-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Pro Masters,unspecified,masters,,Sunday Finals,1,Pat Abramson,,1:50.48,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304094623/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/pro-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Pro Women Masters,women,masters,,Sunday Finals,1,Marni Yamada,,2:02.64,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151107211131/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/pro-women-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Women Masters,women,masters,,Sunday Finals,1,Kelly Edmonds,,2:09.33,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304100327/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/women-master""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Grand Masters,unspecified,masters,,Sunday Finals,2,Luke Edgar,,2:05.43,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304100117/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/grand-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Masters,unspecified,masters,,Sunday Finals,2,Chris Bowlin,,1:51.78,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304100125/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Mid Masters,unspecified,masters,,Sunday Finals,2,Mike Cummins,,1:59.58,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151109154903/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/mid-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Pro Masters,unspecified,masters,,Sunday Finals,2,Blue Montgomery,,1:50.71,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304094623/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/pro-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Pro Women Masters,women,masters,,Sunday Finals,2,Sarris McComb,,2:04.55,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151107211131/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/pro-women-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Women Masters,women,masters,,Sunday Finals,2,Sarah Taylor,,2:12.94,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304100327/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/women-master""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Grand Masters,unspecified,masters,,Sunday Finals,3,John Woods,,2:19.71,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304100117/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/grand-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Masters,unspecified,masters,,Sunday Finals,3,Mathew Galina,,1:51.97,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304100125/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Mid Masters,unspecified,masters,,Sunday Finals,3,Waylon Edwards,,2:00.51,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151109154903/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/mid-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Pro Masters,unspecified,masters,,Sunday Finals,3,Marcel Dolak,,1:52.79,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304094623/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/pro-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Pro Women Masters,women,masters,,Sunday Finals,3,Barrett Cummins,,2:05.87,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151107211131/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/pro-women-masters""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Women Masters,women,masters,,Sunday Finals,3,Christine Zander,,2:14.39,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304100327/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/women-master""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Pro Men,men,pro,,Sunday Finals,1,Harry Kearney,,1:43.35,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151109145810/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/pro-men""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Pro Women,women,pro,,Sunday Finals,1,Marie-France Roy,,2:00.78,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304173259/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/pro-women""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Pro Men,men,pro,,Sunday Finals,2,Sylvain Duclos,,1:44.18,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151109145810/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/pro-men""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Pro Women,women,pro,,Sunday Finals,2,Dominique Vallee,,2:01.15,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304173259/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/pro-women""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Pro Men,men,pro,,Sunday Finals,3,Seth Wescott,,1:45.87,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20151109145810/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/pro-men""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2014,banked-slalom,Pro Women,women,pro,,Sunday Finals,3,Naoko Araki,,2:02.33,"[citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20140304173259/http://lbs.mtbaker.us/index.php/results1/results-2014/finals/pro-women""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2016,banked-slalom,Older Amateurs,unspecified,amateur,,Sunday Finals,1,Spencer Cordovano,,2:06.62,"Hometown as printed: Near Sun Valley, ID [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20160326193820/http://lbs.mtbaker.us/index.php/results/Finals-results-Sunday/older-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2016,banked-slalom,Women Amateurs,women,amateur,,Sunday Finals,1,Isabella Gomez,,2:16.88,"Hometown as printed: Issaquah, WA [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20160326193053/http://lbs.mtbaker.us/index.php/results/Finals-results-Sunday/women-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2016,banked-slalom,Older Amateurs,unspecified,amateur,,Sunday Finals,2,Tom Honey,,2:08.18,"Hometown as printed: Kelowna [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20160326193820/http://lbs.mtbaker.us/index.php/results/Finals-results-Sunday/older-amateurs""}",verified,pending-recheck
mt-baker-legendary-banked-slalom--2016,banked-slalom,Women Amateurs,women,amateur,,Sunday Finals,2,Madison Blackley,,2:19.32,"Hometown as printed: Park City, UT [citation pending re-check: the value was verified against the archived page by QA, but the recorded snapshot URL has not been confirmed to resolve]","{""https://web.archive.org/web/20160326193053/http://lbs.mtbaker.us/index.php/results/Finals-results-Sunday/women-amateurs""}",verified,pending-recheck
